5.185835580301560721e-02,3.850000000000000000e+02
5.281677577965698811e-02,3.900000000000000000e+02
5.377011178555680254e-02,3.950000000000000000e+02
5.472067289449684957e-02,4.000000000000000000e+02
5.567058812831886944e-02,4.050000000000000000e+02
5.662050336214088930e-02,4.100000000000000000e+02
5.757043699272507836e-02,4.150000000000000000e+02
5.852136788960430464e-02,4.200000000000000000e+02
5.947516692908327851e-02,4.250000000000000000e+02
6.044430436988324634e-02,4.300000000000000000e+02
6.150737251594804583e-02,4.350000000000000000e+02
6.267921430794519411e-02,4.400000000000000000e+02
6.404234240118712729e-02,4.450000000000000000e+02
6.572383469615453166e-02,4.500000000000000000e+02
6.784159976174508611e-02,4.550000000000000000e+02
7.058410919748754619e-02,4.600000000000000000e+02
7.402454024061348725e-02,4.650000000000000000e+02
7.841874231344277135e-02,4.700000000000000000e+02
8.410852984566447033e-02,4.750000000000000000e+02
9.096277744260425346e-02,4.800000000000000000e+02
9.929077561563129373e-02,4.850000000000000000e+02
1.089243956134619135e-01,4.900000000000000000e+02
1.203761381623261878e-01,4.950000000000000000e+02
1.337003746532464399e-01,5.000000000000000000e+02
1.486277776760777103e-01,5.050000000000000000e+02
1.651914401914414965e-01,5.100000000000000000e+02
1.830065711186034949e-01,5.150000000000000000e+02
2.026045783240725262e-01,5.200000000000000000e+02
2.240256985946368351e-01,5.250000000000000000e+02
2.473463921315163794e-01,5.300000000000000000e+02
2.728560922232007857e-01,5.350000000000000000e+02
3.006144902037004574e-01,5.400000000000000000e+02
3.308708576594479034e-01,5.450000000000000000e+02
3.642059355133531739e-01,5.500000000000000000e+02
4.001919419611009721e-01,5.550000000000000000e+02
4.380011456942775050e-01,5.600000000000000000e+02
4.778837153473713961e-01,5.650000000000000000e+02
5.192236026702711227e-01,5.700000000000000000e+02
5.619825109770156812e-01,5.750000000000000000e+02
5.778241620959452263e-01,5.800000000000000000e+02
5.664508011480450245e-01,5.850000000000000000e+02
5.557136932221182768e-01,5.900000000000000000e+02
5.456558951536155666e-01,5.950000000000000000e+02
5.359746166733191375e-01,6.000000000000000000e+02
5.262234872868812863e-01,6.050000000000000000e+02
5.163571447272123915e-01,6.100000000000000000e+02
5.063478066876018202e-01,6.150000000000000000e+02
4.961772038017017161e-01,6.200000000000000000e+02
4.858607186035875936e-01,6.250000000000000000e+02
4.754649417264871225e-01,6.300000000000000000e+02
4.650027982085199185e-01,6.350000000000000000e+02
4.544740623294387660e-01,6.400000000000000000e+02
4.439056345062532549e-01,6.450000000000000000e+02
4.333178431395646180e-01,6.500000000000000000e+02
4.227228634548230168e-01,6.550000000000000000e+02
4.120821361658285609e-01,6.600000000000000000e+02
4.013506989354132526e-01,6.650000000000000000e+02
3.886477410277001110e-01,6.700000000000000000e+02
3.735798807158372536e-01,6.750000000000000000e+02
3.572386078125573960e-01,6.800000000000000000e+02
3.404503196151171251e-01,6.850000000000000000e+02
3.232018444903886345e-01,6.900000000000000000e+02
3.052233347782499773e-01,6.950000000000000000e+02
2.866496544436528127e-01,7.000000000000000000e+02
2.676537209513160098e-01,7.050000000000000000e+02
2.488197263692620287e-01,7.100000000000000000e+02
2.299740147779792687e-01,7.150000000000000000e+02
2.111276727242836770e-01,7.200000000000000000e+02
1.929135437245318996e-01,7.250000000000000000e+02
1.755922248791240425e-01,7.300000000000000000e+02
1.591418445977967611e-01,7.350000000000000000e+02
1.434254286673818657e-01,7.400000000000000000e+02
1.286498880968360015e-01,7.450000000000000000e+02
1.149168351732996751e-01,7.500000000000000000e+02
1.021954211425520620e-01,7.550000000000000000e+02
9.032788171383872300e-02,7.600000000000000000e+02
7.931739994699149587e-02,7.650000000000000000e+02
6.933452238284745772e-02,7.700000000000000000e+02
6.018083180503613905e-02,7.750000000000000000e+02
5.181374553900428004e-02,7.800000000000000000e+02
4.423205193256435352e-02,7.850000000000000000e+02
3.746149729767275782e-02,7.900000000000000000e+02
3.152188124666895075e-02,7.950000000000000000e+02
2.637913571617412495e-02,8.000000000000000000e+02
2.205902430980332882e-02,8.050000000000000000e+02
1.855961607149858930e-02,8.100000000000000000e+02
1.578898870244356198e-02,8.150000000000000000e+02
1.368164603915374838e-02,8.200000000000000000e+02
1.216372360828155488e-02,8.250000000000000000e+02
1.119114848214793762e-02,8.300000000000000000e+02
1.071841613907490061e-02,8.350000000000000000e+02
1.069420360733525088e-02,8.400000000000000000e+02
1.105859069297051266e-02,8.450000000000000000e+02
1.174250151701996918e-02,8.500000000000000000e+02
1.266881074994434531e-02,8.550000000000000000e+02
1.376927002037305926e-02,8.600000000000000000e+02
1.498227216051182566e-02,8.650000000000000000e+02
1.625453910856181072e-02,8.700000000000000000e+02
1.754442801613994782e-02,8.750000000000000000e+02
1.882496413460113191e-02,8.800000000000000000e+02
2.024369591111498459e-02,8.850000000000000000e+02
2.184453318662821567e-02,8.900000000000000000e+02
2.353525837541264182e-02,8.950000000000000000e+02
2.523461363473546160e-02,9.000000000000000000e+02
2.691649847481015004e-02,9.050000000000000000e+02
2.850359617115387489e-02,9.100000000000000000e+02
2.999188193276204617e-02,9.150000000000000000e+02
3.141906753901674981e-02,9.200000000000000000e+02
3.288379138333633739e-02,9.250000000000000000e+02
3.440925244968180002e-02,9.300000000000000000e+02
3.593135902317669966e-02,9.350000000000000000e+02
3.754204880113744952e-02,9.400000000000000000e+02
3.934027489986840348e-02,9.450000000000000000e+02
4.121440870840646642e-02,9.500000000000000000e+02
4.308682938699858606e-02,9.550000000000000000e+02
4.495940426825371233e-02,9.600000000000000000e+02
4.683114799874524975e-02,9.650000000000000000e+02
4.869728988646264412e-02,9.700000000000000000e+02
5.040751173183947303e-02,9.750000000000000000e+02
5.193474169521634237e-02,9.800000000000000000e+02
5.320251344855462389e-02,9.850000000000000000e+02
5.424026953478341961e-02,9.900000000000000000e+02
5.527294165027065581e-02,9.950000000000000000e+02
5.630283886879812461e-02,1.000000000000000000e+03
5.733209021220753848e-02,1.005000000000000000e+03
5.836134155561695930e-02,1.010000000000000000e+03
5.939061129578857012e-02,1.015000000000000000e+03
6.042087830225522510e-02,1.020000000000000000e+03
6.145401345132162074e-02,1.025000000000000000e+03
6.249038450194442651e-02,1.030000000000000000e+03
6.353001814786787826e-02,1.035000000000000000e+03
6.457284038186544839e-02,1.040000000000000000e+03
6.562158971909637373e-02,1.045000000000000000e+03
6.700020737531588166e-02,1.050000000000000000e+03
6.894350825835604546e-02,1.055000000000000000e+03
7.187504793493920685e-02,1.060000000000000000e+03
7.595123216486478201e-02,1.065000000000000000e+03
8.153100809336399912e-02,1.070000000000000000e+03
8.878124803169826218e-02,1.075000000000000000e+03
9.798456989811935025e-02,1.080000000000000000e+03
1.093280441316255014e-01,1.085000000000000000e+03
1.222176022061355616e-01,1.090000000000000000e+03
1.365536683718414079e-01,1.095000000000000000e+03
1.522367309082426345e-01,1.100000000000000000e+03
1.691282021209077613e-01,1.105000000000000000e+03
1.865727770440919753e-01,1.110000000000000000e+03
2.040416650115312314e-01,1.115000000000000000e+03
2.222923882243072469e-01,1.120000000000000000e+03
2.421651421025658724e-01,1.125000000000000000e+03
2.638695204639147085e-01,1.130000000000000000e+03
2.872990351448407864e-01,1.135000000000000000e+03
3.131346170003664886e-01,1.140000000000000000e+03
3.430743621884842498e-01,1.145000000000000000e+03
3.759790922117430267e-01,1.150000000000000000e+03
4.113228263890554848e-01,1.155000000000000000e+03
4.486079084229792624e-01,1.160000000000000000e+03
4.870853913303734295e-01,1.165000000000000000e+03
5.250226222713105795e-01,1.170000000000000000e+03
5.563187422939677163e-01,1.175000000000000000e+03
5.383419378681372214e-01,1.180000000000000000e+03
5.218392639700453195e-01,1.185000000000000000e+03
5.069486549570692002e-01,1.190000000000000000e+03
4.936450252074209288e-01,1.195000000000000000e+03
4.812646038652170222e-01,1.200000000000000000e+03
4.692929474020222091e-01,1.205000000000000000e+03
4.576062458197522886e-01,1.210000000000000000e+03
4.460768541485463090e-01,1.215000000000000000e+03
4.342463685130199536e-01,1.220000000000000000e+03
4.222539646955821291e-01,1.225000000000000000e+03
4.104257426048643076e-01,1.230000000000000000e+03
3.991082829563211698e-01,1.235000000000000000e+03
3.882806040496655231e-01,1.240000000000000000e+03
3.776989125087904520e-01,1.245000000000000000e+03
3.673520158379838807e-01,1.250000000000000000e+03
3.571825906959766872e-01,1.255000000000000000e+03
3.471445052397021946e-01,1.260000000000000000e+03
3.372078295455481212e-01,1.265000000000000000e+03
3.273629346825792652e-01,1.270000000000000000e+03
3.175997912039424942e-01,1.275000000000000000e+03
3.079444035781438993e-01,1.280000000000000000e+03
2.984128181860475348e-01,1.285000000000000000e+03
2.890144670678423400e-01,1.290000000000000000e+03
2.797366133814004341e-01,1.295000000000000000e+03
2.706241031126919161e-01,1.300000000000000000e+03
2.596027419127390767e-01,1.305000000000000000e+03
2.470306500497450042e-01,1.310000000000000000e+03
2.338773619177650642e-01,1.315000000000000000e+03
2.198746888209575368e-01,1.320000000000000000e+03
2.048378740066699732e-01,1.325000000000000000e+03
1.891392876003783474e-01,1.330000000000000000e+03
1.730367195851467421e-01,1.335000000000000000e+03
1.568911129342808186e-01,1.340000000000000000e+03
1.410884702666602986e-01,1.345000000000000000e+03
1.259319586152128911e-01,1.350000000000000000e+03
1.119938924837879102e-01,1.355000000000000000e+03
9.894180854179081275e-02,1.360000000000000000e+03
8.673770897428736970e-02,1.365000000000000000e+03
7.539933685133463903e-02,1.370000000000000000e+03
6.471293697570161541e-02,1.375000000000000000e+03
5.483729324675246097e-02,1.380000000000000000e+03
4.568099965211972618e-02,1.385000000000000000e+03
3.742045832450673765e-02,1.390000000000000000e+03
3.030527298597835567e-02,1.395000000000000000e+03
2.414742896506777772e-02,1.400000000000000000e+03
1.898304385607594430e-02,1.405000000000000000e+03
1.483260939125913801e-02,1.410000000000000000e+03
1.162770551759870555e-02,1.415000000000000000e+03
9.273627000236015633e-03,1.420000000000000000e+03
7.736683879343495863e-03,1.425000000000000000e+03
6.961173315853223971e-03,1.430000000000000000e+03
6.737318464740016388e-03,1.435000000000000000e+03
6.948537905007426928e-03,1.440000000000000000e+03
7.530463017880169828e-03,1.445000000000000000e+03
8.409155216063824573e-03,1.450000000000000000e+03
9.499164740046705385e-03,1.455000000000000000e+03
1.072268512058656420e-02,1.460000000000000000e+03
1.204138298693589217e-02,1.465000000000000000e+03
1.361613413188583754e-02,1.470000000000000000e+03
1.537359978232042713e-02,1.475000000000000000e+03
1.723340535568027715e-02,1.480000000000000000e+03
1.905962873469790875e-02,1.485000000000000000e+03
2.083670158486611995e-02,1.490000000000000000e+03
2.255858893395064346e-02,1.495000000000000000e+03
2.417953469672612724e-02,1.500000000000000000e+03
2.567533333175189836e-02,1.505000000000000000e+03
2.707940050190402875e-02,1.510000000000000000e+03
2.847810681224881638e-02,1.515000000000000000e+03
2.998363444784158532e-02,1.520000000000000000e+03
3.147343728277654518e-02,1.525000000000000000e+03
3.298839741758025773e-02,1.530000000000000000e+03
3.458940359855931790e-02,1.535000000000000000e+03
3.622776928192084078e-02,1.540000000000000000e+03
3.775574448229680746e-02,1.545000000000000000e+03
3.916101149826795719e-02,1.550000000000000000e+03
4.044120044889081694e-02,1.555000000000000000e+03
4.159891194537787551e-02,1.560000000000000000e+03
4.257514435323960650e-02,1.565000000000000000e+03
4.348073333826982939e-02,1.570000000000000000e+03
4.435869551404936217e-02,1.575000000000000000e+03
4.522643483424414190e-02,1.580000000000000000e+03
4.608762033790981399e-02,1.585000000000000000e+03
4.694464599823454376e-02,1.590000000000000000e+03
4.779982263113674579e-02,1.595000000000000000e+03
4.865481498966003904e-02,1.600000000000000000e+03
4.950980734818333923e-02,1.605000000000000000e+03
5.036498398108554125e-02,1.610000000000000000e+03
5.122200964141026408e-02,1.615000000000000000e+03
5.208319514507593617e-02,1.620000000000000000e+03
5.295086081533278977e-02,1.625000000000000000e+03
5.382734482344119636e-02,1.630000000000000000e+03
5.471496167476593009e-02,1.635000000000000000e+03
5.561598748728782682e-02,1.640000000000000000e+03
5.653077444746820723e-02,1.645000000000000000e+03
5.745708212196225240e-02,1.650000000000000000e+03
5.839126899331065906e-02,1.655000000000000000e+03
5.932833664821186154e-02,1.660000000000000000e+03
6.027212001970821270e-02,1.665000000000000000e+03
6.128620852140028580e-02,1.670000000000000000e+03
6.243689311402945974e-02,1.675000000000000000e+03
6.393503016008177109e-02,1.680000000000000000e+03
6.606640177344484666e-02,1.685000000000000000e+03
6.898879851500812344e-02,1.690000000000000000e+03
7.318313199321266338e-02,1.695000000000000000e+03
7.875848840021718034e-02,1.700000000000000000e+03
8.639348323935679141e-02,1.705000000000000000e+03
9.675606659774217688e-02,1.710000000000000000e+03
1.097536302895768812e-01,1.715000000000000000e+03
1.253657108632686978e-01,1.720000000000000000e+03
1.430468974534972182e-01,1.725000000000000000e+03
1.625995894034963363e-01,1.730000000000000000e+03
1.843685175054406433e-01,1.735000000000000000e+03
2.083688015694051265e-01,1.740000000000000000e+03
2.342869874659803953e-01,1.745000000000000000e+03
2.621044031946994646e-01,1.750000000000000000e+03
2.922270658182148373e-01,1.755000000000000000e+03
3.258321215417311900e-01,1.760000000000000000e+03
3.629852544629647015e-01,1.765000000000000000e+03
4.012983172913135999e-01,1.770000000000000000e+03
4.404609541853095056e-01,1.775000000000000000e+03
4.810372216755548491e-01,1.780000000000000000e+03
5.203069813917620134e-01,1.785000000000000000e+03
5.385015061452572693e-01,1.790000000000000000e+03
5.286691163406903593e-01,1.795000000000000000e+03
5.191738872832194485e-01,1.800000000000000000e+03
5.099151816346156885e-01,1.805000000000000000e+03
5.006260112066003298e-01,1.810000000000000000e+03
4.911162010350896279e-01,1.815000000000000000e+03
4.815798103266505925e-01,1.820000000000000000e+03
4.722147582442817182e-01,1.825000000000000000e+03
4.631206636975470081e-01,1.830000000000000000e+03
4.539904070873885256e-01,1.835000000000000000e+03
4.447514769790932854e-01,1.840000000000000000e+03
4.353696074780857295e-01,1.845000000000000000e+03
4.257922328875701212e-01,1.850000000000000000e+03
4.160372886795856706e-01,1.855000000000000000e+03
4.061364820478088888e-01,1.860000000000000000e+03
3.961150875740513388e-01,1.865000000000000000e+03
3.859970077511779007e-01,1.870000000000000000e+03
3.758010244122242938e-01,1.875000000000000000e+03
3.655666500695607390e-01,1.880000000000000000e+03
3.553040148325555814e-01,1.885000000000000000e+03
3.450013737382744972e-01,1.890000000000000000e+03
3.346276694612288494e-01,1.895000000000000000e+03
3.241591811802059242e-01,1.900000000000000000e+03
3.101667673591457786e-01,1.905000000000000000e+03
2.918716812722595977e-01,1.910000000000000000e+03
2.720249797844917494e-01,1.915000000000000000e+03
2.518284614302490620e-01,1.920000000000000000e+03
2.316431322111373869e-01,1.925000000000000000e+03
2.112772207417457637e-01,1.930000000000000000e+03
1.910553434370639292e-01,1.935000000000000000e+03
1.713631136388537590e-01,1.940000000000000000e+03
1.526787587164276927e-01,1.945000000000000000e+03
1.349694830724615102e-01,1.950000000000000000e+03
1.180993452019034884e-01,1.955000000000000000e+03
1.022268036739424207e-01,1.960000000000000000e+03
8.770547411702073193e-02,1.965000000000000000e+03
7.465994287023894338e-02,1.970000000000000000e+03
6.309683755072269251e-02,1.975000000000000000e+03
5.304938312602846401e-02,1.980000000000000000e+03
4.443924069805136462e-02,1.985000000000000000e+03
3.720183922182474651e-02,1.990000000000000000e+03
3.110100403355462589e-02,1.995000000000000000e+03
2.597594976229346611e-02,2.000000000000000000e+03
2.170390363944462581e-02,2.005000000000000000e+03
1.816350968893616982e-02,2.010000000000000000e+03
1.532582937097857687e-02,2.015000000000000000e+03
1.316494461137159185e-02,2.020000000000000000e+03
1.167303487522561647e-02,2.025000000000000000e+03
1.077186324353461566e-02,2.030000000000000000e+03
1.042988962059992857e-02,2.035000000000000000e+03
1.059433634535172919e-02,2.040000000000000000e+03
1.120012882067941175e-02,2.045000000000000000e+03
1.216909202549859743e-02,2.050000000000000000e+03
1.340743242142222215e-02,2.055000000000000000e+03
1.482377048625439613e-02,2.060000000000000000e+03
1.634010496755512742e-02,2.065000000000000000e+03
1.789334622431964367e-02,2.070000000000000000e+03
1.958940073763147660e-02,2.075000000000000000e+03
2.154862521896198230e-02,2.080000000000000000e+03
2.357140502672457061e-02,2.085000000000000000e+03
2.563164678375566552e-02,2.090000000000000000e+03
2.774671452597270160e-02,2.095000000000000000e+03
2.984203304549935126e-02,2.100000000000000000e+03
3.185233571328173474e-02,2.105000000000000000e+03
3.398591756911096412e-02,2.110000000000000000e+03
3.613327510905100376e-02,2.115000000000000000e+03
3.832007071646197083e-02,2.120000000000000000e+03
4.041223530691866184e-02,2.125000000000000000e+03
4.239195190388336809e-02,2.130000000000000000e+03
4.439375812925148990e-02,2.135000000000000000e+03
4.646555308556749725e-02,2.140000000000000000e+03
4.860798049606564891e-02,2.145000000000000000e+03
5.073872455691564448e-02,2.150000000000000000e+03
5.279615770434415573e-02,2.155000000000000000e+03
5.464972301147245221e-02,2.160000000000000000e+03
5.560638158031241951e-02,2.165000000000000000e+03
5.651719808696415576e-02,2.170000000000000000e+03
5.739109545661925244e-02,2.175000000000000000e+03
5.823670257453027882e-02,2.180000000000000000e+03
5.906204915838170200e-02,2.185000000000000000e+03
5.987573268190344439e-02,2.190000000000000000e+03
6.068569037902812879e-02,2.195000000000000000e+03
6.149825134116194275e-02,2.200000000000000000e+03
6.231824695205846754e-02,2.205000000000000000e+03
6.314919192229430378e-02,2.210000000000000000e+03
6.399304513396253391e-02,2.215000000000000000e+03
6.485078743979406923e-02,2.220000000000000000e+03
6.572242585183860064e-02,2.225000000000000000e+03
6.660833539708299611e-02,2.230000000000000000e+03
6.751046477767133625e-02,2.235000000000000000e+03
6.843127043190670722e-02,2.240000000000000000e+03
6.937276667473440961e-02,2.245000000000000000e+03
7.033407008016832884e-02,2.250000000000000000e+03
7.131087243028820521e-02,2.255000000000000000e+03
7.238011649454879903e-02,2.260000000000000000e+03
7.385460945154689871e-02,2.265000000000000000e+03
7.619877966854977924e-02,2.270000000000000000e+03
7.963938341278825606e-02,2.275000000000000000e+03
8.459018621727887322e-02,2.280000000000000000e+03
9.114481529235424206e-02,2.285000000000000000e+03
9.958136175964887871e-02,2.290000000000000000e+03
1.101142397555813501e-01,2.295000000000000000e+03
1.228728279096819170e-01,2.300000000000000000e+03
1.376548605111337087e-01,2.305000000000000000e+03
1.536939570026069624e-01,2.310000000000000000e+03
1.709082963907437580e-01,2.315000000000000000e+03
1.894549049724797707e-01,2.320000000000000000e+03
2.093074185640061147e-01,2.325000000000000000e+03
2.304086121852804425e-01,2.330000000000000000e+03
2.529869853694084458e-01,2.335000000000000000e+03
2.778535672920375288e-01,2.340000000000000000e+03
3.053586909948285411e-01,2.345000000000000000e+03
3.353213052621493717e-01,2.350000000000000000e+03
3.675860221993845212e-01,2.355000000000000000e+03
4.017793529504969929e-01,2.360000000000000000e+03
4.379878589290948643e-01,2.365000000000000000e+03
4.748302677629304691e-01,2.370000000000000000e+03
5.118124242265673640e-01,2.375000000000000000e+03
5.412791037395299210e-01,2.380000000000000000e+03
5.303499196049640263e-01,2.385000000000000000e+03
5.200850252643138827e-01,2.390000000000000000e+03
5.103271053390526779e-01,2.395000000000000000e+03
5.009548921442312786e-01,2.400000000000000000e+03
4.916925681521912561e-01,2.405000000000000000e+03
4.826950516399577396e-01,2.410000000000000000e+03
4.740092858669304743e-01,2.415000000000000000e+03
4.652887050343797459e-01,2.420000000000000000e+03
4.564760355180780271e-01,2.425000000000000000e+03
4.475242865694699645e-01,2.430000000000000000e+03
4.384119168924333620e-01,2.435000000000000000e+03
4.288323653976670591e-01,2.440000000000000000e+03
4.189527656900853270e-01,2.445000000000000000e+03
4.088333311691961791e-01,2.450000000000000000e+03
3.984972884776055713e-01,2.455000000000000000e+03
3.879708905626516047e-01,2.460000000000000000e+03
3.772647532068570397e-01,2.465000000000000000e+03
3.663837823565285756e-01,2.470000000000000000e+03
3.553132993347656310e-01,2.475000000000000000e+03
3.393437673005895716e-01,2.480000000000000000e+03
3.223232114322536201e-01,2.485000000000000000e+03
3.041820165118776509e-01,2.490000000000000000e+03
2.853337760492902775e-01,2.495000000000000000e+03
2.657848023517368485e-01,2.500000000000000000e+03
2.459344755967950436e-01,2.505000000000000000e+03
2.262183633695218077e-01,2.510000000000000000e+03
2.068376623823541816e-01,2.515000000000000000e+03
1.878972699306105942e-01,2.520000000000000000e+03
1.694305219149924158e-01,2.525000000000000000e+03
1.515438968756046278e-01,2.530000000000000000e+03
1.346074668926859341e-01,2.535000000000000000e+03
1.185804280528369725e-01,2.540000000000000000e+03
1.035103987019673905e-01,2.545000000000000000e+03
8.958235910238236677e-02,2.550000000000000000e+03
7.699354936682757666e-02,2.555000000000000000e+03
6.580592124764789164e-02,2.560000000000000000e+03
5.586199055343010061e-02,2.565000000000000000e+03
4.710947133711348989e-02,2.570000000000000000e+03
3.945222623102764836e-02,2.575000000000000000e+03
3.273292380718526712e-02,2.580000000000000000e+03
2.689190772354829034e-02,2.585000000000000000e+03
2.193942777009498524e-02,2.590000000000000000e+03
1.780466483407011982e-02,2.595000000000000000e+03
1.447574130992925617e-02,2.600000000000000000e+03
1.189473279439396888e-02,2.605000000000000000e+03
9.962051003841740707e-03,2.610000000000000000e+03
8.550651176644301008e-03,2.615000000000000000e+03
7.627584033168123383e-03,2.620000000000000000e+03
7.169479427687182847e-03,2.625000000000000000e+03
7.141044618407726974e-03,2.630000000000000000e+03
7.502014834483137530e-03,2.635000000000000000e+03
8.201767379919396722e-03,2.640000000000000000e+03
9.186804766277615816e-03,2.645000000000000000e+03
1.039475320118500752e-02,2.650000000000000000e+03
1.175292425428471448e-02,2.655000000000000000e+03
1.314440610750658781e-02,2.660000000000000000e+03
1.450541224227665411e-02,2.665000000000000000e+03
1.586395839467514071e-02,2.670000000000000000e+03
1.731711024849344124e-02,2.675000000000000000e+03
1.885703498197354236e-02,2.680000000000000000e+03
2.042781371128181422e-02,2.685000000000000000e+03
2.199897799559078979e-02,2.690000000000000000e+03
2.356353839756217608e-02,2.695000000000000000e+03
2.511576894497455706e-02,2.700000000000000000e+03
2.661029622581510476e-02,2.705000000000000000e+03
2.808123055629762818e-02,2.710000000000000000e+03
2.956838887288856799e-02,2.715000000000000000e+03
3.113574549103197836e-02,2.720000000000000000e+03
3.278000595508195197e-02,2.725000000000000000e+03
3.450199575750851483e-02,2.730000000000000000e+03
3.636359396813138717e-02,2.735000000000000000e+03
3.841447747937495882e-02,2.740000000000000000e+03
4.114776685662288602e-02,2.745000000000000000e+03
4.386175431148049697e-02,2.750000000000000000e+03
4.649913521189581733e-02,2.755000000000000000e+03
4.901654124818660002e-02,2.760000000000000000e+03
5.093990365564214640e-02,2.765000000000000000e+03
5.195660209287076420e-02,2.770000000000000000e+03
5.295121274170456332e-02,2.775000000000000000e+03
5.392775599437903133e-02,2.780000000000000000e+03
5.489059252952300377e-02,2.785000000000000000e+03
5.584592584767821000e-02,2.790000000000000000e+03
5.679938236685889985e-02,2.795000000000000000e+03
5.775562642542760722e-02,2.800000000000000000e+03
5.871930513275902541e-02,2.805000000000000000e+03
5.969374892505084629e-02,2.810000000000000000e+03
6.067925193135253331e-02,2.815000000000000000e+03
6.167374653926312872e-02,2.820000000000000000e+03
6.267103289645985231e-02,2.825000000000000000e+03
6.366129979875101430e-02,2.830000000000000000e+03
6.462851528328918127e-02,2.835000000000000000e+03
6.554998820872824650e-02,2.840000000000000000e+03
6.639778549852784484e-02,2.845000000000000000e+03
6.713581541297479471e-02,2.850000000000000000e+03
6.772052380054115195e-02,2.855000000000000000e+03
6.842233138594185082e-02,2.860000000000000000e+03
6.999856270568452499e-02,2.865000000000000000e+03
7.303602527666655519e-02,2.870000000000000000e+03
7.814383994544141232e-02,2.875000000000000000e+03
8.593657913444145702e-02,2.880000000000000000e+03
9.665391836103440215e-02,2.885000000000000000e+03
1.102383165971413809e-01,2.890000000000000000e+03
1.255213355368960948e-01,2.895000000000000000e+03
1.426250928672887497e-01,2.900000000000000000e+03
1.611312432560722541e-01,2.905000000000000000e+03
1.801518420777274421e-01,2.910000000000000000e+03
